listing_id,Count,new_date
187206,6,2019-11-01
187326,7,2018-11-01
187326,7,2018-12-01
187326,2,2019-01-01
187326,25,2019-02-01
187326,31,2019-03-01
187326,30,2019-04-01
187326,28,2019-05-01
188565,21,2018-11-01
188565,31,2018-12-01
188565,31,2019-01-01
188565,4,2019-02-01
189288,11,2018-11-01
189288,9,2018-12-01
189288,26,2019-01-01
189288,28,2019-02-01
189288,31,2019-03-01
189288,30,2019-04-01
189288,31,2019-05-01
189288,30,2019-06-01
189288,31,2019-07-01
189288,31,2019-08-01
189288,30,2019-09-01
189288,31,2019-10-01
189288,6,2019-11-01
190448,2,2018-11-01
190448,5,2018-12-01
190448,17,2019-01-01
190448,23,2019-02-01
190448,22,2019-03-01
190448,16,2019-04-01
190448,24,2019-05-01
190448,14,2019-06-01
190448,31,2019-07-01
190448,24,2019-08-01
190448,27,2019-09-01
190448,31,2019-10-01
190448,6,2019-11-01
192050,11,2019-01-01
192050,28,2019-02-01
192050,31,2019-03-01
192050,30,2019-04-01
192050,5,2019-05-01
192052,1,2019-04-01
192052,5,2019-05-01
192499,9,2018-11-01
192499,14,2018-12-01
192499,27,2019-01-01
192499,28,2019-02-01
192499,27,2019-03-01
192499,30,2019-04-01
192499,5,2019-05-01
193625,9,2018-12-01
193625,30,2019-01-01
193625,4,2019-02-01
194374,9,2018-11-01
194374,29,2018-12-01
194374,30,2019-01-01
194374,28,2019-02-01
194374,31,2019-03-01
194374,30,2019-04-01
194374,28,2019-05-01
194374,23,2019-06-01
194374,31,2019-07-01
194374,22,2019-08-01
194374,30,2019-09-01
194374,31,2019-10-01
194374,6,2019-11-01
194465,12,2018-11-01
194465,15,2018-12-01
194465,4,2019-01-01
194465,28,2019-02-01
194465,31,2019-03-01
194465,21,2019-04-01
194465,31,2019-05-01
194465,30,2019-06-01
194465,31,2019-07-01
194465,31,2019-08-01
194465,30,2019-09-01
194465,31,2019-10-01
194465,6,2019-11-01
194546,10,2018-11-01
194546,20,2018-12-01
194546,28,2019-01-01
194546,4,2019-02-01
194694,10,2018-11-01
194694,18,2018-12-01
194694,29,2019-01-01
194694,19,2019-02-01
194694,31,2019-03-01
194694,30,2019-04-01
194694,5,2019-05-01
195467,23,2018-11-01
195467,25,2018-12-01
195467,11,2019-01-01
195467,28,2019-02-01
195467,31,2019-03-01
195467,30,2019-04-01
195467,31,2019-05-01
195467,30,2019-06-01
195467,31,2019-07-01
195467,31,2019-08-01
195467,30,2019-09-01
195467,31,2019-10-01
195467,6,2019-11-01
196149,7,2018-11-01
196149,17,2018-12-01
196149,23,2019-01-01
196149,19,2019-02-01
197291,21,2018-11-01
197291,21,2018-12-01
197291,31,2019-01-01
197291,28,2019-02-01
197291,31,2019-03-01
197291,30,2019-04-01
197291,31,2019-05-01
197291,30,2019-06-01
197291,31,2019-07-01
197291,31,2019-08-01
197291,30,2019-09-01
197291,31,2019-10-01
197291,6,2019-11-01
198584,1,2018-11-01
198584,10,2018-12-01
198584,31,2019-01-01
198584,28,2019-02-01
198584,31,2019-03-01
198584,30,2019-04-01
198584,31,2019-05-01
198584,30,2019-06-01
198584,31,2019-07-01
198584,31,2019-08-01
198584,30,2019-09-01
198584,31,2019-10-01
198584,6,2019-11-01
200125,26,2019-01-01
200125,28,2019-02-01
200125,1,2019-03-01
201224,14,2018-11-01
201224,16,2018-12-01
201224,15,2019-02-01
201224,31,2019-03-01
201224,30,2019-04-01
201224,27,2019-05-01
203634,3,2018-11-01
203634,2,2018-12-01
203634,9,2019-01-01
203634,17,2019-02-01
203634,31,2019-03-01
203634,30,2019-04-01
203634,5,2019-05-01
204609,13,2018-11-01
204609,4,2019-01-01
204609,4,2019-02-01
205296,3,2019-01-01
205296,28,2019-02-01
205296,31,2019-03-01
205296,30,2019-04-01
205296,31,2019-05-01
205296,30,2019-06-01
205296,31,2019-07-01
205296,31,2019-08-01
205296,30,2019-09-01
205296,31,2019-10-01
205296,6,2019-11-01
206021,7,2018-11-01
206021,22,2018-12-01
206021,8,2019-01-01
206021,28,2019-02-01
206021,31,2019-03-01
206021,30,2019-04-01
206021,31,2019-05-01
206021,30,2019-06-01
206021,31,2019-07-01
206021,31,2019-08-01
206021,30,2019-09-01
206021,31,2019-10-01
206021,6,2019-11-01
206454,13,2018-12-01
206454,2,2019-01-01
209649,1,2018-11-01
209649,12,2018-12-01
209649,31,2019-01-01
209649,28,2019-02-01
209649,31,2019-03-01
209649,30,2019-04-01
209649,31,2019-05-01
209649,30,2019-06-01
209649,31,2019-07-01
209649,31,2019-08-01
209649,30,2019-09-01
209649,31,2019-10-01
209649,6,2019-11-01
210734,3,2018-11-01
210734,12,2018-12-01
210734,16,2019-01-01
210734,28,2019-02-01
210734,31,2019-03-01
210734,27,2019-04-01
210734,31,2019-05-01
210734,22,2019-06-01
210734,31,2019-07-01
210734,31,2019-08-01
210734,26,2019-09-01
210734,31,2019-10-01
210734,6,2019-11-01
212348,25,2018-12-01
212348,1,2019-01-01
214491,16,2018-11-01
214491,21,2018-12-01
214491,26,2019-01-01
214491,23,2019-02-01
214491,26,2019-03-01
214491,24,2019-04-01
214491,31,2019-05-01
214491,30,2019-06-01
214491,31,2019-07-01
214491,31,2019-08-01
214491,30,2019-09-01
214491,31,2019-10-01
214491,6,2019-11-01
214518,11,2018-11-01
214518,24,2018-12-01
214518,5,2019-01-01
214518,31,2019-03-01
214518,30,2019-04-01
214518,31,2019-05-01
214518,30,2019-06-01
214518,31,2019-07-01
214518,31,2019-08-01
214518,30,2019-09-01
214518,31,2019-10-01
214518,6,2019-11-01
214784,11,2018-11-01
214784,21,2018-12-01
214784,28,2019-01-01
214784,4,2019-02-01
214855,8,2018-12-01
214855,27,2019-01-01
214855,28,2019-02-01
214855,31,2019-03-01
214855,30,2019-04-01
214855,5,2019-05-01
220445,7,2018-11-01
220445,2,2018-12-01
220445,16,2019-02-01
220445,31,2019-03-01
220445,30,2019-04-01
220445,31,2019-05-01
220445,30,2019-06-01
220445,31,2019-07-01
220445,31,2019-08-01
220445,30,2019-09-01
220445,31,2019-10-01
220445,6,2019-11-01
220808,23,2018-11-01
220808,4,2018-12-01
220808,22,2019-01-01
220808,28,2019-02-01
220808,31,2019-03-01
220808,30,2019-04-01
220808,31,2019-05-01
220808,30,2019-06-01
220808,31,2019-07-01
220808,31,2019-08-01
220808,30,2019-09-01
220808,31,2019-10-01
220808,6,2019-11-01
221015,4,2018-11-01
221015,5,2018-12-01
221015,7,2019-01-01
221015,25,2019-02-01
221015,31,2019-03-01
221015,30,2019-04-01
221015,5,2019-05-01
222784,29,2018-12-01
222784,31,2019-01-01
222784,28,2019-02-01
222784,31,2019-03-01
222784,30,2019-04-01
222784,31,2019-05-01
222784,30,2019-06-01
222784,31,2019-07-01
222784,31,2019-08-01
222784,30,2019-09-01
222784,31,2019-10-01
222784,6,2019-11-01
226925,23,2018-11-01
226925,28,2018-12-01
226925,31,2019-01-01
226925,28,2019-02-01
226925,3,2019-03-01
227072,3,2019-02-01
228964,24,2018-11-01
228964,22,2018-12-01
228964,30,2019-01-01
228964,28,2019-02-01
228964,31,2019-03-01
228964,30,2019-04-01
228964,31,2019-05-01
228964,30,2019-06-01
228964,31,2019-07-01
228964,31,2019-08-01
228964,30,2019-09-01
228964,31,2019-10-01
228964,6,2019-11-01
229075,4,2018-12-01
229075,2,2019-01-01
229075,1,2019-06-01
229075,31,2019-07-01
229075,31,2019-08-01
229075,30,2019-09-01
229075,31,2019-10-01
229075,6,2019-11-01
229099,1,2018-12-01
229099,31,2019-01-01
229099,28,2019-02-01
229099,31,2019-03-01
229099,30,2019-04-01
229099,31,2019-05-01
229099,30,2019-06-01
229099,31,2019-07-01
229099,31,2019-08-01
229099,30,2019-09-01
229099,31,2019-10-01
229099,6,2019-11-01
229348,8,2018-11-01
229348,19,2018-12-01
229348,26,2019-01-01
229348,7,2019-02-01
229348,31,2019-03-01
229348,30,2019-04-01
229348,31,2019-05-01
229348,30,2019-06-01
229348,31,2019-07-01
229348,31,2019-08-01
229348,30,2019-09-01
229348,31,2019-10-01
229348,6,2019-11-01
229363,25,2019-02-01
229363,31,2019-03-01
229363,30,2019-04-01
229363,31,2019-05-01
229363,30,2019-06-01
229363,31,2019-07-01
229363,31,2019-08-01
229363,30,2019-09-01
229363,31,2019-10-01
229363,6,2019-11-01
229776,8,2018-11-01
229776,6,2018-12-01
229776,16,2019-01-01
229776,28,2019-02-01
229776,29,2019-03-01
229776,11,2019-04-01
229776,13,2019-05-01
229776,13,2019-06-01
229776,15,2019-07-01
229776,30,2019-08-01
229776,30,2019-09-01
229776,31,2019-10-01
229776,6,2019-11-01
230611,6,2019-07-01
230611,31,2019-08-01
230611,30,2019-09-01
230611,31,2019-10-01
230611,6,2019-11-01
230824,9,2018-11-01
230824,27,2018-12-01
230824,29,2019-01-01
230824,28,2019-02-01
231220,1,2019-03-01
231220,30,2019-04-01
231220,31,2019-05-01
231220,30,2019-06-01
231220,31,2019-07-01
231220,31,2019-08-01
231220,30,2019-09-01
231220,31,2019-10-01
231220,6,2019-11-01
231598,30,2019-04-01
231598,31,2019-05-01
231598,30,2019-06-01
231598,31,2019-07-01
231598,31,2019-08-01
231598,30,2019-09-01
231598,31,2019-10-01
231598,6,2019-11-01
231853,31,2019-01-01
231853,28,2019-02-01
231853,31,2019-03-01
231853,17,2019-04-01
233083,7,2019-01-01
233083,14,2019-04-01
233083,31,2019-05-01
233083,30,2019-06-01
233083,31,2019-07-01
233083,31,2019-08-01
233083,30,2019-09-01
233083,31,2019-10-01
233083,6,2019-11-01
233453,31,2019-03-01
233453,30,2019-04-01
233453,31,2019-05-01
233453,30,2019-06-01
233453,31,2019-07-01
233453,31,2019-08-01
233453,30,2019-09-01
233453,31,2019-10-01
233453,6,2019-11-01
233770,20,2018-11-01
233770,19,2018-12-01
233770,27,2019-01-01
233770,28,2019-02-01
233770,31,2019-03-01
233770,30,2019-04-01
233770,31,2019-05-01
233770,30,2019-06-01
233770,31,2019-07-01
233770,31,2019-08-01
233770,30,2019-09-01
233770,31,2019-10-01
233770,6,2019-11-01
235766,18,2018-11-01
235766,31,2018-12-01
235766,31,2019-01-01
235766,28,2019-02-01
235766,31,2019-03-01
235766,30,2019-04-01
235766,31,2019-05-01
235766,30,2019-06-01
235766,31,2019-07-01
235766,31,2019-08-01
235766,30,2019-09-01
235766,31,2019-10-01
235766,6,2019-11-01
236509,24,2019-03-01
236509,30,2019-04-01
236509,31,2019-05-01
236509,30,2019-06-01
236509,31,2019-07-01
236509,31,2019-08-01
236509,30,2019-09-01
236509,31,2019-10-01
236509,6,2019-11-01
236552,6,2019-01-01
236552,28,2019-02-01
236552,31,2019-03-01
236552,14,2019-04-01
237038,11,2018-11-01
237038,20,2018-12-01
237038,24,2019-01-01
237038,18,2019-02-01
237038,30,2019-03-01
237359,5,2018-11-01
237359,13,2018-12-01
237359,13,2019-01-01
237359,28,2019-02-01
237359,26,2019-03-01
237359,16,2019-04-01
237359,10,2019-05-01
237359,1,2019-06-01
237359,22,2019-07-01
237359,24,2019-08-01
237359,18,2019-09-01
237359,30,2019-10-01
237359,6,2019-11-01
237670,7,2018-11-01
237670,10,2018-12-01
237670,19,2019-01-01
237670,23,2019-02-01
237670,14,2019-03-01
237670,22,2019-04-01
237670,31,2019-05-01
237670,30,2019-06-01
237670,31,2019-07-01
237670,23,2019-08-01
237670,30,2019-09-01
237670,31,2019-10-01
237670,6,2019-11-01
238275,5,2018-12-01
238275,23,2019-01-01
238275,28,2019-02-01
238275,31,2019-03-01
238275,30,2019-04-01
238275,31,2019-05-01
238275,30,2019-06-01
238275,31,2019-07-01
238275,31,2019-08-01
238275,30,2019-09-01
238275,31,2019-10-01
238275,6,2019-11-01
238396,8,2018-12-01
238396,28,2019-01-01
238396,24,2019-02-01
238396,31,2019-03-01
238569,20,2018-11-01
238569,31,2019-03-01
238569,30,2019-04-01
238569,31,2019-05-01
238569,30,2019-06-01
238569,31,2019-07-01
238569,31,2019-08-01
238569,30,2019-09-01
238569,31,2019-10-01
238569,6,2019-11-01
239139,7,2019-02-01
239139,31,2019-03-01
239139,30,2019-04-01
239139,31,2019-05-01
239139,30,2019-06-01
239139,31,2019-07-01
239139,31,2019-08-01
239314,27,2018-12-01
240735,28,2019-03-01
240735,6,2019-04-01
240735,3,2019-06-01
240735,24,2019-07-01
240735,31,2019-08-01
240735,30,2019-09-01
240735,31,2019-10-01
240735,6,2019-11-01
242366,4,2018-11-01
242366,11,2018-12-01
242366,11,2019-01-01
242366,20,2019-02-01
242366,25,2019-03-01
242366,23,2019-04-01
242366,31,2019-05-01
242366,20,2019-06-01
242366,31,2019-07-01
242366,31,2019-08-01
242366,25,2019-09-01
242794,4,2018-11-01
242794,6,2018-12-01
242794,22,2019-01-01
242794,28,2019-02-01
242794,17,2019-03-01
242794,30,2019-04-01
242794,23,2019-05-01
242794,30,2019-06-01
242794,20,2019-07-01
242794,27,2019-08-01
242794,30,2019-09-01
242794,31,2019-10-01
242794,6,2019-11-01
242908,9,2018-11-01
242908,14,2018-12-01
242908,30,2019-01-01
242908,28,2019-02-01
242908,26,2019-03-01
242908,26,2019-04-01
242908,28,2019-05-01
242908,22,2019-06-01
242908,23,2019-07-01
242908,31,2019-08-01
242908,30,2019-09-01
242908,31,2019-10-01
242908,6,2019-11-01
242927,2,2018-11-01
242927,20,2018-12-01
242927,29,2019-01-01
242927,28,2019-02-01
242927,31,2019-03-01
242927,17,2019-04-01
242927,26,2019-05-01
242927,10,2019-06-01
242927,18,2019-07-01
242927,24,2019-08-01
242927,30,2019-09-01
242927,31,2019-10-01
242927,6,2019-11-01
242978,2,2018-11-01
242978,9,2018-12-01
242978,14,2019-01-01
242978,14,2019-02-01
242978,19,2019-03-01
242978,21,2019-04-01
242978,31,2019-05-01
242978,23,2019-06-01
242978,22,2019-07-01
242978,31,2019-08-01
242978,28,2019-09-01
242978,31,2019-10-01
242978,6,2019-11-01
243057,21,2018-11-01
243057,31,2018-12-01
243057,31,2019-01-01
243057,28,2019-02-01
243057,31,2019-03-01
243057,30,2019-04-01
243057,31,2019-05-01
243057,30,2019-06-01
243057,31,2019-07-01
243057,31,2019-08-01
243057,30,2019-09-01
243057,31,2019-10-01
243057,6,2019-11-01
243063,7,2018-11-01
243063,5,2018-12-01
243063,7,2019-01-01
243063,13,2019-02-01
243063,12,2019-03-01
243081,9,2018-11-01
243081,3,2018-12-01
243081,26,2019-01-01
243081,21,2019-02-01
243081,22,2019-03-01
243238,11,2018-11-01
243238,13,2018-12-01
243238,31,2019-01-01
243238,28,2019-02-01
243238,31,2019-03-01
243238,24,2019-04-01
243238,31,2019-05-01
243238,27,2019-06-01
243238,31,2019-07-01
243238,31,2019-08-01
243238,30,2019-09-01
243238,31,2019-10-01
243238,6,2019-11-01
244425,25,2019-01-01
244425,28,2019-02-01
244425,31,2019-03-01
244425,30,2019-04-01
244425,31,2019-05-01
244425,30,2019-06-01
244425,31,2019-07-01
244425,31,2019-08-01
244425,30,2019-09-01
244425,31,2019-10-01
244425,6,2019-11-01
244924,21,2018-11-01
244924,30,2018-12-01
244924,29,2019-01-01
244924,18,2019-02-01
244924,31,2019-03-01
244924,30,2019-04-01
244924,31,2019-05-01
244924,30,2019-06-01
244924,31,2019-07-01
244924,31,2019-08-01
244924,30,2019-09-01
244924,31,2019-10-01
244924,6,2019-11-01
245744,4,2018-11-01
245744,17,2018-12-01
245744,24,2019-01-01
245744,28,2019-02-01
245744,29,2019-03-01
245744,20,2019-04-01
245744,31,2019-05-01
245744,23,2019-06-01
245744,31,2019-07-01
245744,31,2019-08-01
245744,27,2019-09-01
245744,31,2019-10-01
245744,6,2019-11-01
245809,7,2018-11-01
245809,16,2018-12-01
245809,25,2019-01-01
245809,26,2019-02-01
245809,31,2019-03-01
245809,30,2019-04-01
245809,17,2019-05-01
245809,30,2019-06-01
245809,31,2019-07-01
245809,31,2019-08-01
245809,30,2019-09-01
245809,31,2019-10-01
245809,6,2019-11-01
245827,8,2018-11-01
245827,16,2018-12-01
245827,26,2019-02-01
245827,31,2019-03-01
245827,30,2019-04-01
245827,31,2019-05-01
245827,30,2019-06-01
245827,21,2019-07-01
245827,31,2019-08-01
245827,30,2019-09-01
245827,31,2019-10-01
245827,6,2019-11-01
246007,31,2019-07-01
246007,31,2019-08-01
246007,30,2019-09-01
246007,31,2019-10-01
246007,6,2019-11-01
248192,4,2018-11-01
248192,3,2018-12-01
248192,15,2019-01-01
248192,23,2019-02-01
248192,24,2019-03-01
248192,15,2019-04-01
248192,5,2019-05-01
248192,30,2019-06-01
248192,26,2019-07-01
248192,31,2019-08-01
248192,30,2019-09-01
248192,31,2019-10-01
248192,6,2019-11-01
249419,1,2018-11-01
249419,11,2018-12-01
249419,20,2019-01-01
249419,28,2019-02-01
249419,31,2019-03-01
249419,30,2019-04-01
249419,31,2019-05-01
249419,30,2019-06-01
249419,31,2019-07-01
249419,31,2019-08-01
249419,30,2019-09-01
249419,31,2019-10-01
249419,6,2019-11-01
250007,7,2018-11-01
250007,3,2018-12-01
250007,25,2019-01-01
250007,28,2019-02-01
250007,23,2019-03-01
250007,30,2019-04-01
250007,27,2019-05-01
250007,30,2019-06-01
250007,1,2019-08-01
250007,31,2019-10-01
250007,6,2019-11-01
250023,24,2018-11-01
250023,31,2018-12-01
250023,31,2019-01-01
250023,28,2019-02-01
250023,31,2019-03-01
250023,30,2019-04-01
250023,31,2019-05-01
250023,30,2019-06-01
250023,31,2019-07-01
250023,3,2019-08-01
250121,31,2019-01-01
250121,28,2019-02-01
250121,31,2019-03-01
250121,30,2019-04-01
250121,31,2019-05-01
250121,30,2019-06-01
250121,31,2019-07-01
250121,31,2019-08-01
250121,30,2019-09-01
250121,31,2019-10-01
250121,6,2019-11-01
250138,31,2019-01-01
250138,28,2019-02-01
250138,31,2019-03-01
250138,30,2019-04-01
250138,31,2019-05-01
250138,30,2019-06-01
250138,31,2019-07-01
250138,31,2019-08-01
250138,30,2019-09-01
250138,31,2019-10-01
250138,6,2019-11-01
250171,28,2019-02-01
250171,31,2019-03-01
250171,30,2019-04-01
250171,31,2019-05-01
250171,30,2019-06-01
250171,31,2019-07-01
250171,31,2019-08-01
250171,30,2019-09-01
250171,31,2019-10-01
250171,6,2019-11-01
250253,4,2018-11-01
250253,7,2018-12-01
250253,21,2019-01-01
250253,18,2019-02-01
250253,17,2019-03-01
250253,27,2019-04-01
250253,27,2019-05-01
250253,19,2019-06-01
250253,20,2019-07-01
250253,26,2019-08-01
250253,13,2019-09-01
250253,31,2019-10-01
250253,6,2019-11-01
250376,16,2018-11-01
250376,23,2018-12-01
250376,28,2019-01-01
250376,25,2019-02-01
250376,31,2019-03-01
250376,30,2019-04-01
250376,5,2019-05-01
250684,21,2018-11-01
250684,19,2018-12-01
250684,28,2019-02-01
250684,31,2019-03-01
250684,30,2019-04-01
250684,31,2019-05-01
250684,30,2019-06-01
250684,31,2019-07-01
250684,31,2019-08-01
250684,30,2019-09-01
250684,31,2019-10-01
250684,6,2019-11-01
250704,17,2018-12-01
250704,30,2019-01-01
250704,28,2019-02-01
250704,31,2019-03-01
250704,28,2019-04-01
250704,25,2019-05-01
250704,21,2019-06-01
250704,31,2019-07-01
250704,31,2019-08-01
250704,30,2019-09-01
250704,31,2019-10-01
250704,6,2019-11-01
250707,7,2018-12-01
250707,23,2019-01-01
250707,15,2019-02-01
250707,17,2019-03-01
250707,24,2019-04-01
250707,8,2019-05-01
250707,22,2019-06-01
250707,31,2019-07-01
250707,31,2019-08-01
250707,23,2019-09-01
250707,31,2019-10-01
250707,6,2019-11-01
250729,10,2018-11-01
250729,4,2018-12-01
250729,24,2019-01-01
250729,28,2019-02-01
250729,28,2019-03-01
250729,26,2019-04-01
250729,31,2019-05-01
250729,15,2019-06-01
250729,24,2019-07-01
250729,26,2019-08-01
250729,30,2019-09-01
250729,31,2019-10-01
250729,6,2019-11-01
250753,3,2018-11-01
250753,4,2018-12-01
250753,27,2019-01-01
250753,6,2019-02-01
250753,16,2019-03-01
250753,17,2019-04-01
250753,24,2019-05-01
250753,17,2019-06-01
250753,21,2019-07-01
250753,27,2019-08-01
250753,17,2019-09-01
250753,26,2019-10-01
250753,6,2019-11-01
251398,20,2018-12-01
251398,31,2019-01-01
251398,28,2019-02-01
251398,31,2019-03-01
251398,30,2019-04-01
251398,31,2019-05-01
251398,24,2019-06-01
251398,29,2019-07-01
251398,31,2019-08-01
251398,30,2019-09-01
251398,31,2019-10-01
251398,6,2019-11-01
251548,8,2018-11-01
251548,18,2018-12-01
251548,9,2019-01-01
252664,1,2018-12-01
252664,28,2019-01-01
252664,28,2019-02-01
252664,31,2019-03-01
252664,30,2019-04-01
252664,31,2019-05-01
252664,30,2019-06-01
252664,31,2019-07-01
252664,31,2019-08-01
252664,30,2019-09-01
252664,31,2019-10-01
252664,6,2019-11-01
252699,11,2019-01-01
252699,28,2019-02-01
252699,31,2019-03-01
252699,30,2019-04-01
252699,31,2019-05-01
252699,30,2019-06-01
252699,31,2019-07-01
252699,31,2019-08-01
252699,30,2019-09-01
252699,31,2019-10-01
252699,6,2019-11-01
252933,31,2019-03-01
252933,30,2019-04-01
252933,31,2019-05-01
252933,30,2019-06-01
252933,31,2019-07-01
252933,31,2019-08-01
252933,30,2019-09-01
252933,31,2019-10-01
252933,6,2019-11-01
252967,28,2019-02-01
252967,31,2019-03-01
252967,30,2019-04-01
252967,31,2019-05-01
252967,30,2019-06-01
252967,31,2019-07-01
252967,31,2019-08-01
252967,30,2019-09-01
252967,31,2019-10-01
252967,6,2019-11-01
252993,16,2018-11-01
252993,11,2018-12-01
252993,25,2019-01-01
252993,28,2019-02-01
252993,31,2019-03-01
252993,30,2019-04-01
252993,5,2019-05-01
253005,25,2019-01-01
253005,28,2019-02-01
253005,31,2019-03-01
253005,30,2019-04-01
253005,31,2019-05-01
253005,30,2019-06-01
253005,31,2019-07-01
253005,31,2019-08-01
253005,30,2019-09-01
253005,31,2019-10-01
253005,6,2019-11-01
253128,31,2019-01-01
253128,4,2019-02-01
254576,31,2019-05-01
254576,30,2019-06-01
254576,31,2019-07-01
254576,31,2019-08-01
254576,30,2019-09-01
254576,31,2019-10-01
254576,6,2019-11-01
254762,12,2018-12-01
254762,17,2019-01-01
254762,28,2019-02-01
254762,31,2019-03-01
254762,9,2019-04-01
254788,26,2019-01-01
254788,28,2019-02-01
254788,31,2019-03-01
254788,30,2019-04-01
254788,31,2019-05-01
254788,30,2019-06-01
254788,31,2019-07-01
254788,31,2019-08-01
254788,30,2019-09-01
254788,31,2019-10-01
254788,6,2019-11-01
255557,6,2018-11-01
255557,18,2018-12-01
255557,20,2019-01-01
255722,9,2018-11-01
255722,3,2018-12-01
255722,20,2019-01-01
255722,15,2019-02-01
255722,26,2019-03-01
255722,26,2019-04-01
255722,24,2019-05-01
255722,24,2019-06-01
255722,31,2019-07-01
255722,15,2019-08-01
255722,30,2019-09-01
255722,28,2019-10-01
255722,3,2019-11-01
255778,3,2018-11-01
255778,14,2018-12-01
255778,16,2019-01-01
255778,12,2019-02-01
255778,24,2019-03-01
255778,15,2019-04-01
255778,21,2019-05-01
255778,18,2019-06-01
255778,27,2019-07-01
255778,27,2019-08-01
255778,30,2019-09-01
255778,31,2019-10-01
255778,6,2019-11-01
255829,4,2018-11-01
255829,19,2018-12-01
255829,16,2019-01-01
255829,23,2019-02-01
255829,31,2019-03-01
255829,18,2019-04-01
255829,25,2019-05-01
255829,24,2019-06-01
255829,31,2019-07-01
255829,31,2019-08-01
255829,26,2019-09-01
255829,21,2019-10-01
255829,6,2019-11-01
256058,24,2018-11-01
256058,28,2018-12-01
256058,24,2019-01-01
256058,28,2019-02-01
256058,31,2019-03-01
256058,30,2019-04-01
256058,31,2019-05-01
256058,30,2019-06-01
256058,31,2019-07-01
256058,31,2019-08-01
256058,30,2019-09-01
256058,31,2019-10-01
256058,6,2019-11-01
257317,6,2018-11-01
257317,5,2018-12-01
257317,15,2019-01-01
257317,11,2019-02-01
257317,24,2019-03-01
257317,25,2019-04-01
257317,26,2019-05-01
257317,17,2019-06-01
257317,13,2019-07-01
257317,17,2019-08-01
257317,30,2019-09-01
257317,24,2019-10-01
257317,6,2019-11-01
257373,7,2018-11-01
257373,25,2018-12-01
257373,28,2019-01-01
257373,28,2019-02-01
257373,3,2019-03-01
257658,13,2018-11-01
257766,4,2018-11-01
257766,10,2018-12-01
257766,16,2019-01-01
257766,28,2019-02-01
257766,31,2019-03-01
257766,30,2019-04-01
257766,5,2019-05-01
260095,12,2018-11-01
